,Fold,Testing Groups,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,Spearman,Pearson
0,0,the20smaria_00600_vox10.ply,AdaBoostRegressor,1.2673372651471304,0.8854268863655156,0.4310468489951313,0.11561083793640137,0.9609321522231928,0.9762764255474556
1,0,the20smaria_00600_vox10.ply,BaggingRegressor,1.136943152388468,0.9413100775477994,0.3085069020632921,0.042799949645996094,0.9741862393637888,0.9743053309079909
2,0,the20smaria_00600_vox10.ply,BayesianRidge,1.4811324664742316,0.7938003715110437,0.5782651985011615,0.009740591049194336,0.9321848037330904,0.9543349128931399
3,0,the20smaria_00600_vox10.ply,DecisionTreeRegressor,1.7267039634218062,0.6885554442477974,0.7106790099421917,0.009820938110351562,0.9049566294919456,0.90377292326108
4,0,the20smaria_00600_vox10.ply,DummyRegressor,3.398846103418799,-0.02807690146519959,1.291207136446498,0.005906581878662109,,
5,0,the20smaria_00600_vox10.ply,ElasticNet,1.9146947458142303,0.6079879660796156,0.7973202907319624,0.0066986083984375,0.9635623468219063,0.9397530436887491
6,0,the20smaria_00600_vox10.ply,ElasticNetCV,1.498450211824664,0.7863784806465726,0.5885801572557448,0.14469170570373535,0.9292199965120999,0.944168409415341
7,0,the20smaria_00600_vox10.ply,ExtraTreeRegressor,1.5892395439701799,0.7474687668699229,0.6399420771202387,0.0071086883544921875,0.9155717098265391,0.881526313329136
8,0,the20smaria_00600_vox10.ply,ExtraTreesRegressor,1.216895302298327,0.9070448704435741,0.388257449359003,0.15221095085144043,0.9773981138531952,0.9730339588776071
9,0,the20smaria_00600_vox10.ply,GammaRegressor,1.2541044489136075,0.8910980933227397,0.4202433585494863,0.007876396179199219,0.9650447504324016,0.9651416946123488
10,0,the20smaria_00600_vox10.ply,GaussianProcessRegressor,3.7797100014948355,-0.19130428635492946,1.389934929704411,0.020801067352294922,0.9470088398380428,0.922755987861698
11,0,the20smaria_00600_vox10.ply,GradientBoostingRegressor,1.2863772447628015,0.8772668951016566,0.44613261857836384,0.17780590057373047,0.9754147879799526,0.9712834792499875
12,0,the20smaria_00600_vox10.ply,HistGradientBoostingRegressor,1.2465814762714598,0.8943222244550887,0.4139757945951884,0.08455991744995117,0.97171556667963,0.9729384104682502
13,0,the20smaria_00600_vox10.ply,HuberRegressor,1.8518824844540733,0.63490750666254,0.7694573786573029,0.024342775344848633,0.9363849472961603,0.9458944488836891
14,0,the20smaria_00600_vox10.ply,KNeighborsRegressor,1.2755242182972235,0.8819181921583328,0.43759727982512053,0.0069658756256103516,0.9753914717160086,0.9725118808685027
15,0,the20smaria_00600_vox10.ply,KernelRidge,8.245386870049083,-2.105165801449607,2.244013752121717,0.015763521194458008,0.9321848037330904,0.9539392628503107
16,0,the20smaria_00600_vox10.ply,LGBMRegressor,1.3562665563548686,0.8473143329907706,0.49760215464516455,0.20043635368347168,0.9734450375585412,0.9605858411558341
17,0,the20smaria_00600_vox10.ply,Lars,1464030.413488972,-627440.1772095594,1008.7176624300283,0.01423335075378418,0.7920976625412901,0.7064173489203451
18,0,the20smaria_00600_vox10.ply,LarsCV,1.7070978307748534,0.6969580725250628,0.7010265667414305,0.03838753700256348,0.9576327323799253,0.9353807542241063
19,0,the20smaria_00600_vox10.ply,Lasso,3.3122380912797866,0.009040818022948649,1.2676839736839525,0.008016109466552734,0.7996544439122977,0.772332697472252
20,0,the20smaria_00600_vox10.ply,LassoCV,1.4873447469157082,0.7911379656075537,0.5819864438900426,0.20546317100524902,0.9267493238279411,0.9453851495715926
21,0,the20smaria_00600_vox10.ply,LassoLars,3.3122380912797866,0.009040818022948649,1.2676839736839525,0.0065495967864990234,0.7996544439122977,0.772332697472252
22,0,the20smaria_00600_vox10.ply,LassoLarsCV,1.489637758602564,0.7901552463131869,0.5833539929022125,0.06657934188842773,0.9292199965120999,0.9450875818643044
23,0,the20smaria_00600_vox10.ply,LassoLarsIC,2.0515529174850182,0.5493344639349922,0.8548901054540624,0.02139878273010254,0.9262551892911094,0.9288291543299646
24,0,the20smaria_00600_vox10.ply,LinearRegression,2.1243120667442925,0.5181519713953031,0.8839712901771518,0.007874011993408203,0.8753593319974395,0.9085441287100485
25,0,the20smaria_00600_vox10.ply,LinearSVR,1.3192733778787085,0.8631685523376964,0.47105983733173495,0.015682220458984375,0.9077251441599188,0.9478478521766776
26,0,the20smaria_00600_vox10.ply,MLPRegressor,1.1978335845602122,0.9152141780456233,0.3708042765329903,0.1124269962310791,0.9655388849692331,0.968810671949883
27,0,the20smaria_00600_vox10.ply,NuSVR,1.2259589043214438,0.9031604695765241,0.3962866610752281,0.00879979133605957,0.9813511901478493,0.9766658812443271
28,0,the20smaria_00600_vox10.ply,OrthogonalMatchingPursuit,1.6197454471390769,0.7343948083689671,0.6562984774322611,0.006287097930908203,0.8867244263445696,0.9167803235249699
29,0,the20smaria_00600_vox10.ply,OrthogonalMatchingPursuitCV,1.5999999416890776,0.7428571678475382,0.6457587927786066,0.00967097282409668,0.8872185608814014,0.9246232377093269
30,0,the20smaria_00600_vox10.ply,PassiveAggressiveRegressor,1.865029440243973,0.6292730970382973,0.7753720974780086,0.008259296417236328,0.7323073835846488,0.8308857044612041
31,0,the20smaria_00600_vox10.ply,PoissonRegressor,1.2303041103452872,0.9012982384234484,0.4000788275136324,0.008893013000488281,0.9638094140903221,0.9750167094841395
32,0,the20smaria_00600_vox10.ply,RANSACRegressor,3.0424788301240238,0.12465192994684704,1.1914436477992272,0.08368897438049316,0.8597940940872395,0.9391110338923734
