,Fold,Testing Groups,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,Spearman,Pearson
0,0,the20smaria_00600_vox10.ply,AdaBoostRegressor,1.1709551499980257,0.9267335071437033,0.3446956624674591,0.11149764060974121,0.980214632283642,0.9721434931003143
1,0,the20smaria_00600_vox10.ply,BaggingRegressor,1.2112232437484094,0.9094757526792531,0.38314713118843935,0.045543670654296875,0.9781092900515482,0.9705555606191395
2,0,the20smaria_00600_vox10.ply,BayesianRidge,1.3058633640201136,0.868915701134237,0.4610610708539911,0.012699365615844727,0.8980895206916998,0.9552263372663381
3,0,the20smaria_00600_vox10.ply,DecisionTreeRegressor,1.3640186825947764,0.8439919931736672,0.5029867688669081,0.012924671173095703,0.925486308949938,0.9283875606332542
4,0,the20smaria_00600_vox10.ply,DummyRegressor,3.3903991949642913,-0.024456797841839073,1.288931807761835,0.008432626724243164,,
5,0,the20smaria_00600_vox10.ply,ElasticNet,1.8250959218337943,0.646387462071231,0.7572633607149354,0.00852656364440918,0.9467617725696269,0.9439539420410828
6,0,the20smaria_00600_vox10.ply,ElasticNetCV,1.3441075604512993,0.8525253312351575,0.48903712721365306,0.2083756923675537,0.9101958168440776,0.96047304470338
7,0,the20smaria_00600_vox10.ply,ExtraTreeRegressor,1.4861954957324726,0.7916305018289403,0.5812998217431522,0.010727882385253906,0.9518098794190645,0.9210537384710572
8,0,the20smaria_00600_vox10.ply,ExtraTreesRegressor,1.2333989493179012,0.8999718788637566,0.40275799720222166,0.18366312980651855,0.9745533329068035,0.9616364868794408
9,0,the20smaria_00600_vox10.ply,GammaRegressor,1.2938814112870447,0.8740508237341237,0.45194000139633417,0.013308525085449219,0.9704802303375507,0.9613283513137671
10,0,the20smaria_00600_vox10.ply,GaussianProcessRegressor,4.173311015457019,-0.35999043519586493,1.4850840846944788,0.03353691101074219,0.9499736470590332,0.9109289494975719
11,0,the20smaria_00600_vox10.ply,GradientBoostingRegressor,1.1497081794945978,0.9358393516451724,0.32256518306288984,0.20755434036254883,0.9759157102427,0.9752500078682389
12,0,the20smaria_00600_vox10.ply,HistGradientBoostingRegressor,1.109876099821987,0.9529102429334342,0.2763416471230716,0.12963581085205078,0.9736921048269572,0.9794980784632628
13,0,the20smaria_00600_vox10.ply,HuberRegressor,1.541760131097877,0.7678170866723384,0.6136182178466778,0.026123762130737305,0.839287510808722,0.9263287309738616
14,0,the20smaria_00600_vox10.ply,KNeighborsRegressor,1.188487193141161,0.9192197743680739,0.3619392214170772,0.03986859321594238,0.9783683807133876,0.9634591454860213
15,0,the20smaria_00600_vox10.ply,KernelRidge,13.081506053467693,-4.177788308629011,2.8977122859992424,0.009131193161010742,0.9141488931387316,0.9584266869311739
16,0,the20smaria_00600_vox10.ply,LGBMRegressor,1.1472003089425011,0.9369141533103567,0.319852010550387,0.09636998176574707,0.9704802303375507,0.9732778983114437
17,0,the20smaria_00600_vox10.ply,Lars,inf,-inf,inf,0.054895639419555664,0.13860473758130498,0.22136140274625038
18,0,the20smaria_00600_vox10.ply,LarsCV,1.9864579245990681,0.5772323180289708,0.828006997908644,0.08208703994750977,0.9200785075807126,0.9213309462552898
19,0,the20smaria_00600_vox10.ply,Lasso,2.8248604227271903,0.21791696168834696,1.1261845121830878,0.006790637969970703,0.9294670637805158,0.9200919113753729
20,0,the20smaria_00600_vox10.ply,LassoCV,1.3861824395744933,0.83449324018236,0.5180730310186924,0.20296907424926758,0.9052544714757602,0.9546028760703315
21,0,the20smaria_00600_vox10.ply,LassoLars,2.824860422727191,0.21791696168834662,1.1261845121830882,0.007251262664794922,0.9294670637805158,0.9200919113753729
22,0,the20smaria_00600_vox10.ply,LassoLarsCV,1.3844017733966008,0.8352563828300282,0.5168772477503816,0.07625222206115723,0.9052544714757602,0.9545816153275746
23,0,the20smaria_00600_vox10.ply,LassoLarsIC,1.9658568109436003,0.5860613667384571,0.8193153614422841,0.021275043487548828,0.6730112391648391,0.7729782517993717
24,0,the20smaria_00600_vox10.ply,LinearRegression,1.9678287098107812,0.5852162672239509,0.8201512944953586,0.0067179203033447266,0.6730112391648391,0.7723698543162364
25,0,the20smaria_00600_vox10.ply,LinearSVR,1.410660104245534,0.8240028124661998,0.5342394821839652,0.017583131790161133,0.8622647667713982,0.9335729863799898
26,0,the20smaria_00600_vox10.ply,MLPRegressor,1.375932591688486,0.8388860321335061,0.5111515871197634,0.11350846290588379,0.9215609111912078,0.9528168021946138
27,0,the20smaria_00600_vox10.ply,NuSVR,1.15024041618851,0.9356112502049243,0.32313805994040745,0.009230375289916992,0.9603504723324998,0.9748180191404779
28,0,the20smaria_00600_vox10.ply,OrthogonalMatchingPursuit,1.5901576773024761,0.7470752811560817,0.6404404512194227,0.007246971130371094,0.9445381671538841,0.9523339943328233
29,0,the20smaria_00600_vox10.ply,OrthogonalMatchingPursuitCV,1.5785080853411184,0.752067963425235,0.634087863446028,0.011572122573852539,0.9272434583647728,0.9614784681823657
30,0,the20smaria_00600_vox10.ply,PassiveAggressiveRegressor,1.3008851891676363,0.8710492046424416,0.4572936064921622,0.008538007736206055,0.9746803739006207,0.9430580442711586
31,0,the20smaria_00600_vox10.ply,PoissonRegressor,1.2413677111145058,0.8965566952366404,0.4095758207949613,0.009426593780517578,0.9709743648743826,0.9642720340104896
32,0,the20smaria_00600_vox10.ply,RANSACRegressor,1.926501247971859,0.602928036583489,0.8024495328392914,0.08198380470275879,0.8980895206916998,0.8286019272938845
