,REF,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,Spearman,Pearson
0,bumbameuboi_original.ply,AdaBoostRegressor,1.0516958511926533,0.017778827339585357,1.13754120804479,0.10078287124633789,0.8660254037844387,0.8173053223943724
1,bumbameuboi_original.ply,BaggingRegressor,1.054195842314781,-0.029721003980838656,1.1647219983040304,0.024352312088012695,1.0,0.9977681373755083
2,bumbameuboi_original.ply,BayesianRidge,1.1827974885210104,-2.4731522818991993,2.139067085749258,0.11846685409545898,1.0,0.9396531269214019
3,bumbameuboi_original.ply,DecisionTreeRegressor,1.0405843060522233,0.22889818500775871,1.0079021116490763,0.021023988723754883,1.0,0.9868606168131332
4,bumbameuboi_original.ply,DummyRegressor,1.0779448080426421,-0.48095135281020274,1.3967956980969776,0.0073964595794677734,,
5,bumbameuboi_original.ply,ElasticNet,1.055479432697455,-0.054109221251645634,1.1784340935013204,0.034191131591796875,1.0,0.990435721571453
6,bumbameuboi_original.ply,ElasticNetCV,1.0833986033155927,-0.58457346299626,1.444836424269161,0.07304930686950684,1.0,0.9883062558984892
7,bumbameuboi_original.ply,ExtraTreeRegressor,1.056607090224042,-0.07553471425679814,1.190350088559384,0.00668787956237793,1.0,0.9911394113461913
8,bumbameuboi_original.ply,ExtraTreesRegressor,1.0446642161371313,0.1513798933945042,1.0573509288153442,0.06849408149719238,1.0,0.9719721787482847
9,bumbameuboi_original.ply,GammaRegressor,1.022851298447929,0.5658253294893507,0.7563011035670518,0.03761458396911621,1.0,0.9982439152321427
10,bumbameuboi_original.ply,GaussianProcessRegressor,1.4600211648478865,-7.740402132109844,3.3933464308850048,0.04076886177062988,1.0,0.8173053223943725
11,bumbameuboi_original.ply,GradientBoostingRegressor,1.048784093903977,0.07310221582443532,1.1050410574279246,0.05755281448364258,1.0,0.9996669965393379
12,bumbameuboi_original.ply,HistGradientBoostingRegressor,1.0779448080426421,-0.48095135281020274,1.3967956980969776,0.09171724319458008,,
13,bumbameuboi_original.ply,HuberRegressor,1.0720644917815612,-0.36922534384966244,1.3430740468110491,0.030732393264770508,1.0,0.9440529246513791
14,bumbameuboi_original.ply,KNeighborsRegressor,1.0388904079915058,0.26108224816139225,0.9866441438870789,0.10320639610290527,0.8660254037844387,0.8173053223943723
15,bumbameuboi_original.ply,KernelRidge,2.0450775238410093,-18.85647295297918,5.114622050866445,0.024313926696777344,1.0,0.9704069017309791
16,bumbameuboi_original.ply,LGBMRegressor,1.077944806667802,-0.48095132668823815,1.396795685778191,0.14436721801757812,,
17,bumbameuboi_original.ply,Lars,8.060574786256071e+42,-1.5315092093886536e+44,1.4204380542588254e+22,0.013242006301879883,-1.0,-0.9842632250793739
18,bumbameuboi_original.ply,LarsCV,1.070289152795798,-0.33549390312016225,1.3264272862139082,0.03934311866760254,1.0,0.9869298990768534
19,bumbameuboi_original.ply,Lasso,1.0779448080426421,-0.48095135281020274,1.3967956980969776,0.00673985481262207,,
20,bumbameuboi_original.ply,LassoCV,1.0721938682840777,-0.37168349739747697,1.3442791084171968,0.08110260963439941,1.0,0.9868315065762702
21,bumbameuboi_original.ply,LassoLars,1.0779448080426421,-0.48095135281020274,1.3967956980969776,0.006241559982299805,,
22,bumbameuboi_original.ply,LassoLarsCV,1.369345007670357,-6.017555145736784,3.04057282344356,0.0328526496887207,1.0,0.9558260247684973
23,bumbameuboi_original.ply,LinearRegression,1.1833814365959792,-2.4842472953236063,2.1424809951495467,0.00841665267944336,1.0,0.9396436309839403
24,bumbameuboi_original.ply,LinearSVR,1.1124010968226274,-1.1356208396299206,1.6773533773088298,0.05241274833679199,1.0,0.9448279532316461
25,bumbameuboi_original.ply,MLPRegressor,4.141805632031155,-58.69430700859195,8.868066677313312,0.08214378356933594,-1.0,-0.9973419746543134
26,bumbameuboi_original.ply,NuSVR,1.0823462426797619,-0.5645786109154742,1.4356916905915493,0.0066759586334228516,-1.0,-0.8226237499492605
27,bumbameuboi_original.ply,OrthogonalMatchingPursuit,1.213082268357979,-3.0485630988016013,2.309473315375194,0.0067729949951171875,1.0,0.9790696799457532
28,bumbameuboi_original.ply,OrthogonalMatchingPursuitCV,1.0173646547114488,0.6700715604824742,0.6592837461696509,0.009194374084472656,1.0,0.9947275906452218
29,bumbameuboi_original.ply,PassiveAggressiveRegressor,1.153782818465824,-1.921873550850656,1.9619737884115591,0.019424915313720703,1.0,0.9709289483263912
30,bumbameuboi_original.ply,PoissonRegressor,1.0308987072349218,0.4129245625364837,0.8794465460932055,0.024701595306396484,1.0,0.9843281702185958
31,bumbameuboi_original.ply,RandomForestRegressor,1.0338979710510336,0.35593855003035924,0.9211410677342914,0.09383273124694824,1.0,0.9994077824943094
32,bumbameuboi_original.ply,Ridge,1.0530612607181844,-0.008163953645505817,1.1524658763607725,0.006352901458740234,1.0,0.9704069017309922
33,bumbameuboi_original.ply,RidgeCV,1.080050498364123,-0.5209594689183366,1.4155372843737906,0.023659706115722656,1.0,0.9509628868921436
34,bumbameuboi_original.ply,SGDRegressor,1.045780500120262,0.1301704977150211,1.0704824687283423,0.009921073913574219,1.0,0.9806629213004612
35,bumbameuboi_original.ply,SVR,1.0800890112678734,-0.5216912140895931,1.41587775630594,0.007957696914672852,-1.0,-0.8222683410066958
36,bumbameuboi_original.ply,TransformedTargetRegressor,1.1833814365959792,-2.4842472953236063,2.1424809951495467,0.008038759231567383,1.0,0.9396436309839403
37,bumbameuboi_original.ply,TweedieRegressor,1.0112440198125974,0.786363623560649,0.5305179636885379,0.008515596389770508,1.0,0.994771481920891
