,REF,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,Spearman,Pearson
0,redandblack.ply,AdaBoostRegressor,15.869319311424285,0.21740424676714287,1681.7489960571604,0.11097526550292969,-0.029104607316072232,0.5614810572350618
1,redandblack.ply,BaggingRegressor,22.41311477932225,-0.12700604101696045,2018.1598208999026,0.07723641395568848,0.2591093117408907,-0.11414484094671132
2,redandblack.ply,BayesianRidge,19.701610751755283,0.015704697276037738,1886.0584165913706,0.01072072982788086,0.57165991902834,0.1971383181431848
3,redandblack.ply,DecisionTreeRegressor,22.179858845099236,-0.11472941289995986,2007.1376793475388,0.02153182029724121,0.45317815052157934,-0.0667484978474098
4,redandblack.ply,DummyRegressor,20.262571908601746,-0.01381957413693402,1914.1359046863424,0.008379220962524414,,
5,redandblack.ply,ElasticNet,19.41811332052375,0.03062561470927616,1871.7084608887674,0.010688066482543945,0.5576923076923077,0.21196893522565013
6,redandblack.ply,ElasticNetCV,19.347885083433603,0.034321837714020864,1868.136642094952,0.10998868942260742,0.511336032388664,0.21411403127362358
7,redandblack.ply,ExtraTreeRegressor,21.66944167527711,-0.08786535133037421,1982.8050027138993,0.012113571166992188,0.6928027691160867,0.18771174439599303
8,redandblack.ply,ExtraTreesRegressor,15.895601034016728,0.21602099820964593,1683.2345969176672,0.2641112804412842,0.25445344129554653,0.5534920613927927
9,redandblack.ply,GammaRegressor,19.270713916913873,0.03838347805716458,1864.2038129530429,0.5643825531005859,0.39473684210526316,0.2617391314695301
10,redandblack.ply,GaussianProcessRegressor,37.20492192394644,-0.9055222065234971,2624.2151645343515,0.03857421875,-0.22591093117408909,0.019942233083181205
11,redandblack.ply,GradientBoostingRegressor,20.242193975643314,-0.012747051349648153,1913.123151691545,0.32076334953308105,0.2214799080078583,0.19036139267872135
12,redandblack.ply,HistGradientBoostingRegressor,15.209276688712068,0.2521433321730491,1643.9992638470062,0.11906695365905762,0.19838056680161942,0.589275364325291
13,redandblack.ply,HuberRegressor,21.671583152507505,-0.08797806065828984,1982.9077152558461,0.0395197868347168,0.7208502024291499,0.16174098621663477
14,redandblack.ply,KNeighborsRegressor,14.721388695630715,0.27782164759838346,1615.5286591862741,0.10500741004943848,0.39736842105263165,0.555892640916454
15,redandblack.ply,KernelRidge,18.901201137583175,0.05783151907456974,1845.2563959955676,0.010669469833374023,0.27408906882591094,0.32969933663292816
16,redandblack.ply,LGBMRegressor,17.396731548282315,0.137014129037773,1766.0145459199005,0.046324729919433594,0.3119433198380567,0.4632150041282499
17,redandblack.ply,Lars,273549.83819086745,-14396.30727320355,228104.08898088185,0.016582250595092773,0.43704453441295543,0.030104780417749683
18,redandblack.ply,LarsCV,20.21822164190752,-0.011485349574079873,1911.9310755799468,0.05173015594482422,0.43157894736842106,0.16287944894404124
19,redandblack.ply,Lasso,17.846887978611086,0.11332168533625864,1790.0925174656174,0.01739192008972168,0.3797570850202429,0.34217760869025954
20,redandblack.ply,LassoCV,18.037019536636752,0.10331476122964456,1800.1655400541533,0.52974534034729,0.35404858299595143,0.330671162360374
21,redandblack.ply,LassoLars,17.850129686750076,0.1131510691184171,1790.264735573905,0.01715993881225586,0.41194331983805665,0.34431202253179943
22,redandblack.ply,LassoLarsCV,18.02422934533342,0.10398792919297795,1799.4896945961705,0.09073400497436523,0.34574898785425107,0.3319337677982692
23,redandblack.ply,LassoLarsIC,18.968774797323416,0.05427501066718865,1848.7358630282924,0.029703140258789062,0.45991902834008097,0.2477067081675074
24,redandblack.ply,LinearRegression,18.431215015444955,0.082567630766055,1820.8721906425283,0.009143590927124023,0.4431174089068826,0.3106879582035739
25,redandblack.ply,LinearSVR,21.672126937472388,-0.0880066809195994,1982.9337961878964,0.014793157577514648,0.7206477732793521,0.1693776746326835
26,redandblack.ply,MLPRegressor,20.215405398299264,-0.011337126226277139,1911.7909829884986,0.2680704593658447,0.5629554655870445,0.33026571323648746
27,redandblack.ply,NuSVR,21.670522629754757,-0.08792224367130297,1982.8568496374382,0.016360044479370117,0.7032388663967611,0.18247613896111572
28,redandblack.ply,OrthogonalMatchingPursuit,18.667213494422324,0.0701466581882988,1833.1570010322898,0.009076595306396484,0.5643724696356276,0.3993436381243129
29,redandblack.ply,OrthogonalMatchingPursuitCV,18.667213494422324,0.0701466581882988,1833.1570010322898,0.012740850448608398,0.5643724696356276,0.3993436381243129
30,redandblack.ply,PassiveAggressiveRegressor,21.646832474160448,-0.08667539337686558,1981.7202636173301,0.009124040603637695,0.4137651821862348,0.13822354980590365
31,redandblack.ply,PoissonRegressor,64.76834942440254,-2.356228917073818,3482.7172831681946,2.4825339317321777,0.1765182186234818,0.07177662944335618
32,redandblack.ply,RANSACRegressor,21.684588740990883,-0.0886625653153097,1983.531393339483,0.1488173007965088,0.35607287449392716,0.045735530419092625
33,redandblack.ply,RandomForestRegressor,18.4908670760004,0.07942804863155795,1823.9851695593525,0.6995000839233398,0.23178137651821862,0.3725548320843958
34,redandblack.ply,Ridge,17.997960249986097,0.10537051315862656,1798.1008148191522,0.009727716445922852,0.27408906882591094,0.3296993366328154
35,redandblack.ply,RidgeCV,18.977539230989297,0.053813724684773856,1849.186676945671,0.015174150466918945,0.38603238866396766,0.24208257204376998
36,redandblack.ply,SGDRegressor,18.99553963770527,0.05286633485761727,1850.1122147488952,0.012144088745117188,0.33623481781376524,0.2414475626864473
37,redandblack.ply,SVR,21.670935824306916,-0.08794399075299553,1982.8766677515785,0.01699519157409668,0.7097165991902834,0.18918061046796136
