,Fold,Testing Groups,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,Spearman,Pearson
0,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",AdaBoostRegressor,0.6147643437973314,0.7203083591953228,11.798770169939703,0.17127060890197754,0.8813705095006306,0.8803921594394881
1,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",BaggingRegressor,0.6857847296785695,0.7718711051090984,10.655826643875427,0.10782766342163086,0.8783489848330923,0.8820137495745031
2,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",BayesianRidge,0.6582879892668296,0.7519077182348215,11.112291487001649,0.028207063674926758,0.8802711014061307,0.8794813344919573
3,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",DecisionTreeRegressor,0.4139509397431105,0.574512326114861,14.552596567506143,0.026856660842895508,0.7804855988674785,0.7935125842840979
4,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",DummyRegressor,-0.46365718006470424,-0.06265521292368947,22.998165062575648,0.05495595932006836,,
5,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",ElasticNet,0.49401824954240314,0.6326433866540735,13.52199993408263,0.009677648544311523,0.8186990457049166,0.8197206263448178
6,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",ElasticNetCV,0.6492055469486555,0.7453136162777909,11.25900110162707,0.2182915210723877,0.8724999811105487,0.8703789099483387
7,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",ExtraTreeRegressor,0.47059954109846946,0.6156407627153271,13.831384663303348,0.014410734176635742,0.763802570362142,0.8041347930612924
8,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",ExtraTreesRegressor,0.7566258147694933,0.8233036737367554,9.378011440215296,0.4092288017272949,0.897165826715729,0.9087516276847394
9,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",GammaRegressor,0.5601640659233627,0.6806670615607975,12.60720622080975,0.4242420196533203,0.8435651194946693,0.8435591370635677
10,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",GaussianProcessRegressor,-0.12859657109073375,0.18060796893412479,20.194953900341996,0.0423431396484375,0.7532924313746232,0.7558059613769329
11,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",GradientBoostingRegressor,0.7124838172362198,0.7912553741578034,10.193061623977666,0.4608614444732666,0.8946270844509592,0.8976250662891159
12,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",HistGradientBoostingRegressor,0.7383070751022298,0.8100037668550436,9.724549549589481,0.1738581657409668,0.9071545686027096,0.9031479655833912
13,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",HuberRegressor,0.6555590338589713,0.7499264218428148,11.156575332515459,0.0529329776763916,0.8852579165690713,0.8802505568410665
14,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",KNeighborsRegressor,0.6958726039394679,0.7791951782026274,10.483378704743112,0.011331796646118164,0.8673394504267344,0.8846180815628687
15,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",KernelRidge,-5.776123173632137,-3.919651071267168,49.483926004945715,0.026453495025634766,0.8798706450369856,0.8808927545191522
16,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",LGBMRegressor,0.7217691570891088,0.7979967852838735,10.02711829655222,0.06020855903625488,0.8951711006505527,0.8979945779519334
17,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",Lars,-5230700.881723081,-3797631.8730318258,43476.391131388984,0.024610519409179688,0.13784388246227777,0.24445525229513623
18,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",LarsCV,-4.874604226080754,-3.2651236161956163,46.07473113236857,0.08549141883850098,0.02013237727523442,-0.016737669714075802
19,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",Lasso,0.5403793990375205,0.6663028513560081,12.887635546293403,0.011610269546508789,0.8311131931484183,0.8362977681806898
20,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",LassoCV,0.6481990835771109,0.7445828962957106,11.275141117184205,0.48898768424987793,0.8742378106370279,0.8743149215267335
21,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",LassoLars,0.5403702614301231,0.666296217202692,12.88776365365887,0.012021541595458984,0.8311131931484183,0.8363014385525622
22,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",LassoLarsCV,0.6483747168635794,0.7447104108735576,11.272326261936039,0.12158727645874023,0.8769238906225207,0.8749873529833829
23,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",LassoLarsIC,0.6330395404253772,0.7335766526376026,11.515508982112538,0.03521394729614258,0.8754278460736387,0.8716991571625008
24,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",LinearRegression,0.599222314765299,0.7090244203090527,12.034422908075243,0.023607254028320312,0.8670144844313142,0.862149407082627
25,0,"cauliflower.ply, mushroom.ply, ping-pong_bat.ply, tool_box.ply",LinearSVR,0.6512670130727017,0.7468102971623725,11.22587023459481,0.012678146362304688,0.8735917914000105,0.8648895625154956
