,Fold,Testing Groups,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,Spearman,Pearson
0,0,romanoillamp_vox10.ply,AdaBoostRegressor,1.1270335091885346,0.5624401350172695,0.8112544563332302,0.08127331733703613,0.8449887057152897,0.817791709221316
1,0,romanoillamp_vox10.ply,BaggingRegressor,1.1231656054097297,0.5757629146998203,0.7988084876865045,0.022016525268554688,0.8024353176576853,0.7938485637919586
2,0,romanoillamp_vox10.ply,BayesianRidge,1.1004841417718922,0.6538879561190376,0.721517238325846,0.0071485042572021484,0.8997002046464956,0.9150512715954149
3,0,romanoillamp_vox10.ply,DecisionTreeRegressor,1.1425941137235642,0.5088424971743899,0.8595056718835544,0.006776571273803711,0.6873888647989644,0.7486627557340451
4,0,romanoillamp_vox10.ply,DummyRegressor,1.3132968809983894,-0.07913370121667462,1.274019230624091,0.005997657775878906,,
5,0,romanoillamp_vox10.ply,ElasticNet,1.1367723762701332,0.5288951484028745,0.8417771719922299,0.007016420364379883,0.978727925324904,0.9490045702718775
6,0,romanoillamp_vox10.ply,ElasticNetCV,1.080913765333763,0.7212970305170388,0.6474543508227604,0.08973526954650879,0.9300954818304988,0.9308435144948193
7,0,romanoillamp_vox10.ply,ExtraTreeRegressor,1.0103266126351413,0.9644305564789575,0.2313006701244076,0.007400035858154297,0.9878048780487806,0.9825505702430694
8,0,romanoillamp_vox10.ply,ExtraTreesRegressor,1.0393860914575428,0.8643367960906858,0.4517200737182259,0.08096456527709961,0.9179373709568976,0.9464128354563777
9,0,romanoillamp_vox10.ply,GammaRegressor,1.0367103437702907,0.8735532603467764,0.4361061122162972,0.007770538330078125,0.9969650916353059,0.9470610756846589
10,0,romanoillamp_vox10.ply,GaussianProcessRegressor,1.62730737893685,-1.160725416338038,1.802760965495438,0.010891437530517578,0.9483326481409007,0.8835202983049705
11,0,romanoillamp_vox10.ply,GradientBoostingRegressor,1.1200675402187512,0.5864340281354121,0.7886980273092654,0.06952881813049316,0.8449887057152897,0.8392539604128954
12,0,romanoillamp_vox10.ply,HistGradientBoostingRegressor,1.121107682956123,0.5828513142622431,0.7921068982265969,0.05279421806335449,0.8875420937728943,0.8053738245118162
13,0,romanoillamp_vox10.ply,HuberRegressor,1.3429108226129476,-0.18113727788904166,1.3328723043386068,0.022406816482543945,0.5471149893120582,0.5730827372369924
14,0,romanoillamp_vox10.ply,KNeighborsRegressor,1.0248687994749834,0.9143408018083903,0.3589428923937625,0.006524562835693359,0.9634146341463414,0.9681601938437621
15,0,romanoillamp_vox10.ply,KernelRidge,2.016028739144404,-2.4996545459418362,2.2943039037039354,0.006309986114501953,0.8997002046464956,0.911903477506073
16,0,romanoillamp_vox10.ply,LGBMRegressor,1.1050931117872447,0.6380126149550465,0.7378788693587279,0.07468223571777344,0.8997002046464956,0.8624232443997143
17,0,romanoillamp_vox10.ply,Lars,5.457802523744776e+37,-1.879909758178756e+38,1.6815386606547786e+19,0.012660980224609375,-0.7781190959104828,-0.6575404586228657
18,0,romanoillamp_vox10.ply,LarsCV,1.142429433336063,0.5094097296202273,0.8590092116375797,0.039884328842163086,0.8875420937728943,0.8836503134518703
19,0,romanoillamp_vox10.ply,Lasso,1.2590092209061248,0.10785712799001479,1.1583920294055112,0.006683349609375,0.8875420937728943,0.880325325601416
20,0,romanoillamp_vox10.ply,LassoCV,1.110476836318799,0.6194686749019147,0.7565429043220419,0.11472797393798828,0.8875420937728943,0.8989486393817594
21,0,romanoillamp_vox10.ply,LassoLars,1.2590092209061248,0.10785712799001501,1.158392029405511,0.00635075569152832,0.8875420937728943,0.8803253256014156
22,0,romanoillamp_vox10.ply,LassoLarsCV,1.1106303384313148,0.6189399454032494,0.7570683113953275,0.07721638679504395,0.8875420937728943,0.8988937291186887
23,0,romanoillamp_vox10.ply,LassoLarsIC,1.0840807716848395,0.7103884530855531,0.660003581591812,0.023569345474243164,0.8997002046464956,0.9305858523779438
24,0,romanoillamp_vox10.ply,LinearRegression,2.445298710224117,-3.9782511129941813,2.7363821917003017,0.00619053840637207,0.9483326481409007,0.9374530195482207
25,0,romanoillamp_vox10.ply,LinearSVR,1.1830951134440633,0.36933905369267095,0.9739492437190214,0.009968757629394531,0.8875420937728943,0.8867381949046838
26,0,romanoillamp_vox10.ply,MLPRegressor,1.0799353372003322,0.7246671718655224,0.6435278601560834,0.07209563255310059,0.8875420937728943,0.9139498137273986
27,0,romanoillamp_vox10.ply,NuSVR,1.0326300782795252,0.8876075081483018,0.411156353464396,0.00644373893737793,0.978727925324904,0.9707219110910527
28,0,romanoillamp_vox10.ply,OrthogonalMatchingPursuit,1.0827235193763176,0.7150634332593506,0.6546549396702134,0.006136417388916016,0.8997002046464956,0.9175210216421615
29,0,romanoillamp_vox10.ply,OrthogonalMatchingPursuitCV,1.1188475085544205,0.5906363594236629,0.7846807323943087,0.009449481964111328,0.8875420937728943,0.8706255800656832
30,0,romanoillamp_vox10.ply,PassiveAggressiveRegressor,1.0742043192235449,0.744407344896679,0.620029767463551,0.006888151168823242,0.8997002046464956,0.9178213329528981
31,0,romanoillamp_vox10.ply,PoissonRegressor,1.0294226461428304,0.8986553299524731,0.39042607266739404,0.008808374404907227,0.978727925324904,0.964988057175213
32,0,romanoillamp_vox10.ply,RANSACRegressor,2.445298710245198,-3.9782511130667935,2.736382191720258,0.012803077697753906,0.9483326481409007,0.9374530195471941
33,0,romanoillamp_vox10.ply,RandomForestRegressor,1.1115261328712271,0.6158544312213285,0.7601271933038574,0.11719512939453125,0.8449887057152897,0.8377136927568247
